844198802693275648,'844198802693275648',CosmicRibery,"""RT @Athlone_Casual: Mohammed fackin Elneny? Brexit means brexit. I didn't vote leave so this sandman could run around our midfield. Why's o?""",Tue Mar 21 14:47:33 +0000 2017,None,None,None,None
844198676780257281,'844198676780257281',UCDcrim,"""RT @UCDLawSchool: 2017 @Soc_Assoc_Ire Annual Conference to respond to global challenges: @lucy_s_michael BCL '01 https://t.co/cAeBEwF1Jn #S?""",Tue Mar 21 14:47:03 +0000 2017,None,None,None,"Dublin City, Ireland"
844198431958728704,'844198431958728704',PSG_Plus,'EU leaders to meet for special Brexit summit on April 29 https://t.co/mKGCPNM0El @IrishTimes https://t.co/qEQP7Cf5Ae',Tue Mar 21 14:46:05 +0000 2017,None,None,None,Dublin
844198250232102915,'844198250232102915',UCDLawSchool,"""2017 @Soc_Assoc_Ire Annual Conference to respond to global challenges: @lucy_s_michael BCL '01? https://t.co/62iMv6TspR""",Tue Mar 21 14:45:21 +0000 2017,None,None,None,Dublin
844197532808986625,'844197532808986625',AxelCampbell,'Scottish Labour vow to die fighting for a hard Brexit. A strange way to end https://t.co/iPvQtHw9rQ',Tue Mar 21 14:42:30 +0000 2017,None,None,None,Cork
844197210938097664,'844197210938097664',ConorMcMorrow,""". @mmcgrathtd says 'Paddy' wants to know if @EndaKennyTD will be Taoiseach for #Brexit talks @rtenews https://t.co/1G1bTI7Nz""",Tue Mar 21 14:41:14 +0000 2017,None,None,None,Dublin
844196299205480448,'844196299205480448',boru2308,"'RT @SiobhanFenton: This is a good, short history of Irish partition for anyone seeking to understand the border more in light of Brexit htt?'",Tue Mar 21 14:37:36 +0000 2017,None,None,None,None
844195256094593025,'844195256094593025',ruthkennedy1,"""Brexit carnage aside, I'm loving watching 2 female party leaders in full flight on #indyref2 in Scottish parliament https://t.co/9PCuK2zKkz""",Tue Mar 21 14:33:28 +0000 2017,None,None,None,Ireland
844194952741576704,'844194952741576704',MikkiL,"'RT @KenKardashain: @MikkiL yeah, lets annul Brexit to please people from other countries, good argument ?'",Tue Mar 21 14:32:15 +0000 2017,None,None,None,UK
844194925612863488,'844194925612863488',LilyReddy,'RT @McConnellDaniel: Taoiseach Enda Kenny says he intends attending EU Brexit summit on April 29 #iestaff',Tue Mar 21 14:32:09 +0000 2017,None,None,None,Waterford
844194325655359488,'844194325655359488',TodayFMNews,'Enda Kenny to remain as Taoiseach at least until the 29th of April when he attends EU Summit on Brexit https://t.co/DGAnAMzA6',Tue Mar 21 14:29:46 +0000 2017,None,None,None,"Dublin, Ireland"
844194282793811968,'844194282793811968',NWSharingZone,'RT @johnfmcgowan: Thursday night in the City Hotel is a good opportunity to ask where we go next to get the Derry Economy moving.Brexit and?',Tue Mar 21 14:29:36 +0000 2017,None,None,None,Friendly Neighbour
844194142997663745,'844194142997663745',MysticMO11,"""RT @Athlone_Casual: Mohammed fackin Elneny? Brexit means brexit. I didn't vote leave so this sandman could run around our midfield. Why's o?""",Tue Mar 21 14:29:02 +0000 2017,None,None,None,England - Up North 
844194041055137792,'844194041055137792',aidanodr,'@lbc @ShelaghFogarty https://t.co/vBix2FJhvI Banks &amp; #Brexit exodus from #London shortly. #Dublin &amp; #Frankfurt seem favs',Tue Mar 21 14:28:38 +0000 2017,None,None,None,"Carrigaline, Co. Cork, ireland"
844193992246018054,'844193992246018054',Hans_Zomer,"'""Pro-Brexit media ... leading Britain to fundamentally misunderstand the countries it depends on for #Brexit deal."" https://t.co/y9TCeEijvV'",Tue Mar 21 14:28:26 +0000 2017,None,None,None,"Dublin, Ireland"
844193886662737920,'844193886662737920',ResolutePA,"""RT @BMA_NI: EU Policy manager Paul Laffin met with @DianeDoddsMEP recently in @TheBMA's Brussels office to discuss #Brexit issues for our N?""",Tue Mar 21 14:28:01 +0000 2017,None,None,None,Belfast
844193837752995841,'844193837752995841',SwimmingCat100,'RT @Independent_ie: BREAKING: Enda Kenny says he intends to attend a special EU Brexit summit on April 29 as Taoiseach',Tue Mar 21 14:27:49 +0000 2017,None,None,None,None
844193673768325120,'844193673768325120',CoaghUKIP,'Brexit: EU summit on 29 April to discuss way ahead - https://t.co/7Jg4TJYu5Q https://t.co/zOqrz7Zkzj',Tue Mar 21 14:27:10 +0000 2017,None,None,None,"Northern Ireland, UK"
844193495640391680,'844193495640391680',KenKardashain,"'@MikkiL yeah, lets annul Brexit to please people from other countries, good argument ?'",Tue Mar 21 14:26:28 +0000 2017,None,None,None,"Ballymena, Northern Ireland"
844193243491422208,'844193243491422208',aidanodr,'@Wexford_tweeter Read this too. #Brexit and banks moving. Frankfurt &amp; Dublin are favs - https://t.co/QbjLZEbpeY',Tue Mar 21 14:25:28 +0000 2017,None,None,None,"Carrigaline, Co. Cork, ireland"
844191882544668672,'844191882544668672',BarMcD78,'@crofty666 @MartinSLewis and Scotland voted to remain. So they can decide if they want brexit or independence',Tue Mar 21 14:20:03 +0000 2017,None,None,None,Dublin
844191738344456192,'844191738344456192',sundaybusiness,'.@EndaKennyTD tells D?il he expects to be at @EUCouncil summit on #Brexit on April 29',Tue Mar 21 14:19:29 +0000 2017,None,None,None,"Dublin city, Ireland"
844191684950933504,'844191684950933504',lauramcloughked,'Ireland in the line up for countries to host the #EuropeanMedicinesAgency. @EMA_News after #Brexit.  Keep hustling! https://t.co/ZoRq7G55fa',Tue Mar 21 14:19:16 +0000 2017,None,None,None,"Dublin City, Ireland"
844191463470743553,'844191463470743553',idebamherst,'RT @IRLDeptFinance: Article 50: What happens next? #Brexit https://t.co/qOuGDgMMgu https://t.co/T1vyWCceE',Tue Mar 21 14:18:23 +0000 2017,None,None,None,"Amherst, Massachusetts"
844191135283187712,'844191135283187712',Richardstearn,'RT @Independent_ie: BREAKING: Enda Kenny says he intends to attend a special EU Brexit summit on April 29 as Taoiseach',Tue Mar 21 14:17:05 +0000 2017,None,None,None,Baile Atha Cliath
844190581576421376,'844190581576421376',mcastriotta,'RT @Independent_ie: BREAKING: Enda Kenny says he intends to attend a special EU Brexit summit on April 29 as Taoiseach',Tue Mar 21 14:14:53 +0000 2017,None,None,None,"New Jersey, USA"
844189894754942976,'844189894754942976',barbarascully,'RT @Independent_ie: BREAKING: Enda Kenny says he intends to attend a special EU Brexit summit on April 29 as Taoiseach',Tue Mar 21 14:12:09 +0000 2017,None,None,None,In fabbo Cabo
844189893823750144,'844189893823750144',MU_Business,'Goldman Sachs is moving hundreds of London jobs before Brexit happens ? and more could go https://t.co/6WkBEn2Ycb via @BIUK_Finance',Tue Mar 21 14:12:09 +0000 2017,None,None,None,"Maynooth, Ireland"
844189875641487360,'844189875641487360',McCthyConsultng,"""Edward O'Mahony 30 years yet another sign of our age https://t.co/2hok3a3QW""",Tue Mar 21 14:12:05 +0000 2017,None,None,None,Cork
844189851394195456,'844189851394195456',HitAndMisSports,'RT @Independent_ie: BREAKING: Enda Kenny says he intends to attend a special EU Brexit summit on April 29 as Taoiseach',Tue Mar 21 14:11:59 +0000 2017,None,None,None,Ireland
844189834101080064,'844189834101080064',SimonCocking,"""RT @ADODonoghue: #Estonia has 1.3 million people: Here's how it plans to get 10 million e-residents by 2025 : : https://t.co/HEQ1FPbqhC #Br?""",Tue Mar 21 14:11:55 +0000 2017,None,None,None,"Dublin, Ireland"
844189627435143168,'844189627435143168',Independent_ie,'BREAKING: Enda Kenny says he intends to attend a special EU Brexit summit on April 29 as Taoiseach',Tue Mar 21 14:11:06 +0000 2017,None,None,None,Dublin
844189615275753472,'844189615275753472',akshikaarora5,'RT @clydehut: If #Brexit leads to exodus of international student it will permanently damage UK 3rd level education. Great work by @Univers?',Tue Mar 21 14:11:03 +0000 2017,None,None,None,None
844189194352234498,'844189194352234498',McConnellDaniel,'Taoiseach Enda Kenny says he intends attending EU Brexit summit on April 29 #iestaff',Tue Mar 21 14:09:22 +0000 2017,None,None,None,"Dublin City, Ireland"
844189145232687104,'844189145232687104',91shagun,'RT @clydehut: If #Brexit leads to exodus of international student it will permanently damage UK 3rd level education. Great work by @Univers?',Tue Mar 21 14:09:11 +0000 2017,None,None,None,None
844189023426023424,'844189023426023424',gavreilly,"'#D?il LQs: Kenny: Ireland is being asked to put forward its view on draft Brexit negotiations - ""I do expect to attend on the 29th of April""'",Tue Mar 21 14:08:42 +0000 2017,None,None,None,"Dublin, Ireland"
844189020112502785,'844189020112502785',McConnellDaniel,"""FF's Michael McGrath asks Taoiseach if he will still be the 'captain of the ship' at the EU council Brexit meeting on April 29 #iestaff""",Tue Mar 21 14:08:41 +0000 2017,None,None,None,"Dublin City, Ireland"
844188862956081154,'844188862956081154',kenowenspwc,'A #Brexit lexicon https://t.co/62JDQe9eid',Tue Mar 21 14:08:03 +0000 2017,None,None,None,"Dublin, Ireland "
844188581157584897,'844188581157584897',MrJustinMac,"""Michael McGrath asks Taoiseach if he will still be the 'captain of the ship' during the EU council meeting on Brexit on April 29th #dail""",Tue Mar 21 14:06:56 +0000 2017,None,None,None,"Dublin, Ireland"
844188442380636160,'844188442380636160',gavreilly,"'#D?il LQs: McGrath also openly asks if Kenny intends to remain ""the captain of the ship"" when Brexit talks hit stride in May'",Tue Mar 21 14:06:23 +0000 2017,None,None,None,"Dublin, Ireland"
844187987940392963,'844187987940392963',gavreilly,"'#D?il LQs: Eventually McGrath gets to Brexit, and Article 50 being triggered next week. Need to avoid ""cliff effect"" of departure in 2 years'",Tue Mar 21 14:04:35 +0000 2017,None,None,None,"Dublin, Ireland"
844187819727880192,'844187819727880192',Fielding_Fan,"""RT @Athlone_Casual: Mohammed fackin Elneny? Brexit means brexit. I didn't vote leave so this sandman could run around our midfield. Why's o?""",Tue Mar 21 14:03:55 +0000 2017,None,None,None,None
844187004850069505,'844187004850069505',SeanDoigh,'@GaryLineker the BBC made Farage and Boris celebs. BBC panel shows were their Apprentice #brexit #Article50',Tue Mar 21 14:00:40 +0000 2017,None,None,None,Letterkenny
844186872721084416,'844186872721084416',grenkeinvoice,'RT @IRLDeptFinance: Article 50: What happens next? #Brexit https://t.co/qOuGDgMMgu https://t.co/T1vyWCceE',Tue Mar 21 14:00:09 +0000 2017,None,None,None,Ireland
844186205570973697,'844186205570973697',tomod2004,"""RT @brianhayesMEP: #Article50 will be triggered on 29th March. Here's a snapshot of what happens next in the process. #brexit https://t.co/?""",Tue Mar 21 13:57:30 +0000 2017,None,None,None,Dublin
844185984069763072,'844185984069763072',therealJfield,"""RT @Athlone_Casual: Mohammed fackin Elneny? Brexit means brexit. I didn't vote leave so this sandman could run around our midfield. Why's o?""",Tue Mar 21 13:56:37 +0000 2017,None,None,None,None
844185819938217984,'844185819938217984',HBtoons,'So next week #TheresaMay is going to trigger #Article50 starting #brexit but not before giving the Irish a thought.? https://t.co/Nxp6OAxUki',Tue Mar 21 13:55:58 +0000 2017,None,None,None,"Dublin City, Ireland"
844185195431579648,'844185195431579648',vtostuam,'RT @ETBIreland: MichaelMoriart1: RT OireachtasNews: Committee to consider the education impact of Brexit and resume deliberations on propos?',Tue Mar 21 13:53:29 +0000 2017,None,None,None,None
844185130159759362,'844185130159759362',EPinIreland,'RT @OireachtasNews: #OireachtasTV - watch the new studio debate from #Strasbourg on #BREXIT with Irish MEPs &amp; their colleagues - #seeforyou?',Tue Mar 21 13:53:13 +0000 2017,None,None,None,None
844184895681417216,'844184895681417216',johnmckeelaw,'John McKee Solicitors e magazine is out! https://t.co/kUlaOtGJ29 Stories via @Cyba3security @yokoDVTCH @stanwelsh #stpatricksday #brexit',Tue Mar 21 13:52:17 +0000 2017,None,None,None,"Belfast, Northern Ireland"
844184030392279045,'844184030392279045',BioWorld,'RT @Cormac_Sheridan: Regenerative Medicine Panel Q&amp;A Keith Thompson Brexit not wanted but indicative of poltical sentiment not confined to?',Tue Mar 21 13:48:51 +0000 2017,None,None,None,USA
844184019344343040,'844184019344343040',johnwhitford40,"'Summit of EU member states to discuss Brexit to be held on 29 April, a month... https://t.co/GRGkqquexh by #BBCBreaking via @c0nvey'",Tue Mar 21 13:48:49 +0000 2017,None,None,None,"Cork, Ireland"
844183813227995136,'844183813227995136',nikitaoqp5te,"'RT @stephenkinsella: Great piece from @jorisluyendijk, completely agree. press got it totally wrong on Dutch elections. https://t.co/wdD4U9?'",Tue Mar 21 13:47:59 +0000 2017,None,None,None,None
844183673889087488,'844183673889087488',wimthetim,'RT @DPhinnemore: Irish Government believes it can secure Brexit border deal ... and strong EU language on special position of NI https://t.?',Tue Mar 21 13:47:26 +0000 2017,None,None,None,Glesca
844183073440849920,'844183073440849920',andbyrne1,'Brexit....And the hits keep coming.... https://t.co/KgF21upuNW',Tue Mar 21 13:45:03 +0000 2017,None,None,None,Dublin Ireland
844182129781161985,'844182129781161985',petemce,'On the slopes in France next week. How to celebrate brexit wednesday to wind up the English?',Tue Mar 21 13:41:18 +0000 2017,None,None,None,Dublin
844181505547124736,'844181505547124736',BrutonWWFC,"""RT @Athlone_Casual: Mohammed fackin Elneny? Brexit means brexit. I didn't vote leave so this sandman could run around our midfield. Why's o?""",Tue Mar 21 13:38:49 +0000 2017,None,None,None,None
844181455857209345,'844181455857209345',CiscoRv04,"'@Pat_MacMurphy No. Look forward to Brexit to take us out of the failed unelected social experiment, and save us from Islamification for one.'",Tue Mar 21 13:38:37 +0000 2017,None,None,None,"Northern Ireland, UK"
844181066009186306,'844181066009186306',wolfdove1016,'RT @DPhinnemore: Irish Government believes it can secure Brexit border deal ... and strong EU language on special position of NI https://t.?',Tue Mar 21 13:37:04 +0000 2017,None,None,None, SCOTLAND (In Europe)
844180930516467712,'844180930516467712',Tighnacoille,'RT @DPhinnemore: Irish Government believes it can secure Brexit border deal ... and strong EU language on special position of NI https://t.?',Tue Mar 21 13:36:32 +0000 2017,None,None,None,None
844180827168800769,'844180827168800769',carhirecork,'RT @MaryCMurphy: Government believes it can secure Brexit deal on Border https://t.co/lueLNjRsf6 via @IrishTimes',Tue Mar 21 13:36:07 +0000 2017,None,None,None,Cork
844180059191738368,'844180059191738368',brianedoherty08,'Over-optimistic ministers manipulate the Brexit debate - https://t.co/nAiT27zzrW via @FT',Tue Mar 21 13:33:04 +0000 2017,None,None,None,"Belfast, Northern Ireland"
844179713463533568,'844179713463533568',free180914,'RT @DPhinnemore: Irish Government believes it can secure Brexit border deal ... and strong EU language on special position of NI https://t.?',Tue Mar 21 13:31:42 +0000 2017,None,None,None,None
844179308432232448,'844179308432232448',HenryEllis1987,"""RT @Athlone_Casual: Mohammed fackin Elneny? Brexit means brexit. I didn't vote leave so this sandman could run around our midfield. Why's o?""",Tue Mar 21 13:30:05 +0000 2017,None,None,None,"On your timeline, judging you"
844179021508362240,'844179021508362240',yaanuzaj,"""RT @Athlone_Casual: Mohammed fackin Elneny? Brexit means brexit. I didn't vote leave so this sandman could run around our midfield. Why's o?""",Tue Mar 21 13:28:57 +0000 2017,None,None,None,UK
844179021508362240,'844179021508362240',yaanuzaj,"""RT @Athlone_Casual: Mohammed fackin Elneny? Brexit means brexit. I didn't vote leave so this sandman could run around our midfield. Why's o?""",Tue Mar 21 13:28:57 +0000 2017,None,None,None,UK
844178964012826625,'844178964012826625',GorseFires,"'@UKinRussia Is this post-Brexit UK? Collaborating with a Russia that invades, occupies and kills Ukrainians? https://t.co/pwbtn0GaCF'",Tue Mar 21 13:28:43 +0000 2017,None,None,None,Ukraine and Ireland
844178888594997249,'844178888594997249',telmantejd4t,'RT @Freimy_: Brexit may drive North and South apart or accelerate reunification via @IrishTimes https://t.co/wBJnkeab7y',Tue Mar 21 13:28:25 +0000 2017,None,None,None,None
844178407801978881,'844178407801978881',cathyby,"'@bowmanthebard ""what the UK want"" and ""what the UK care about"". Not by obsessing re causes of Brexit vote. Who cares?'",Tue Mar 21 13:26:31 +0000 2017,None,None,None,"Kildare, Ireland"
844178314768138240,'844178314768138240',Brooks1886,'A sacrifice I am willing to make. Let it not be said that when my country called I was found wanting.? https://t.co/S3U5Bx9hpI',Tue Mar 21 13:26:08 +0000 2017,None,None,None,Northern Ireland
844177865469960192,'844177865469960192',ZoydPls,"""RT @Athlone_Casual: Mohammed fackin Elneny? Brexit means brexit. I didn't vote leave so this sandman could run around our midfield. Why's o?""",Tue Mar 21 13:24:21 +0000 2017,None,None,None,Lahore
844177745290690560,'844177745290690560',RuairiLuke,"""RT @brianhayesMEP: #Article50 will be triggered on 29th March. Here's a snapshot of what happens next in the process. #brexit https://t.co/?""",Tue Mar 21 13:23:53 +0000 2017,None,None,None,Co. Down (NI) / Dublin (IRE)
844177053616422916,'844177053616422916',pongodhall,"'euronews: Brexit fears Gibraltar,UK prepares trigger Article 50, all expats from all eu countries to another in fear https://t.co/uecFww8ZZy'",Tue Mar 21 13:21:08 +0000 2017,None,None,None,west cork
844176629039611907,'844176629039611907',dfarrell_ucd,"""It'll be an opportunity lost without resources to scale up Brexit 'a major opportunity' for Irish higher education https://t.co/3RyZWyOy7t""",Tue Mar 21 13:19:27 +0000 2017,None,None,None,"Dublin, Ireland"
844176397648248832,'844176397648248832',Applam_Ebay,"""RT @BMA_NI: EU Policy manager Paul Laffin met with @DianeDoddsMEP recently in @TheBMA's Brussels office to discuss #Brexit issues for our N?""",Tue Mar 21 13:18:31 +0000 2017,None,None,None,None
844176015236698113,'844176015236698113',jamesmidzer,"""RT @Athlone_Casual: Mohammed fackin Elneny? Brexit means brexit. I didn't vote leave so this sandman could run around our midfield. Why's o?""",Tue Mar 21 13:17:00 +0000 2017,None,None,None,"South West London, England"
844175493410766848,'844175493410766848',M_OToole,'Interesting to see a lot of online abuse towards Martin McGuinness is coming from Trump/Brexit/anti-immigration supporters. Very interesting',Tue Mar 21 13:14:56 +0000 2017,None,None,None,"Dublin, Ireland"
844175240938897408,'844175240938897408',pongodhall,"'Via @euronews: Brexit coming, Grexit looming? https://t.co/lecc2iQMBD stop stirring, agreement to help reached https://t.co/xY8EJVT1cA'",Tue Mar 21 13:13:56 +0000 2017,None,None,None,west cork
844175116263182336,'844175116263182336',terrijo75,'RT @DPhinnemore: Irish Government believes it can secure Brexit border deal ... and strong EU language on special position of NI https://t.?',Tue Mar 21 13:13:26 +0000 2017,None,None,None,None
844175042720153600,'844175042720153600',ClareFM,'European Council To Hold Brexit Summit https://t.co/WbUE4SXuvI https://t.co/s67iu2S2Ct',Tue Mar 21 13:13:08 +0000 2017,None,None,None,"Co. Clare, Ireland"
844174756966555648,'844174756966555648',TheBMA,"""RT @BMA_NI: EU Policy manager Paul Laffin met with @DianeDoddsMEP recently in @TheBMA's Brussels office to discuss #Brexit issues for our N?""",Tue Mar 21 13:12:00 +0000 2017,None,None,None,London
844174619779174401,'844174619779174401',LibertyPaulM,"'They are biased but what about the pro brexit bias of other outlets? Be outraged at all media bias, not just the on? https://t.co/i0uiqxPy3M'",Tue Mar 21 13:11:28 +0000 2017,None,None,None,"Co Tyrone, Northern Ireland"
844174598417649664,'844174598417649664',DianeDoddsMEP,"""RT @BMA_NI: EU Policy manager Paul Laffin met with @DianeDoddsMEP recently in @TheBMA's Brussels office to discuss #Brexit issues for our N?""",Tue Mar 21 13:11:22 +0000 2017,None,None,None,Northern Ireland
844174498991607810,'844174498991607810',BrysonCEO,"""Inde: EU will take UK to International Court if it tries to avoid paying ?50bn 'divorce bill?. https://t.co/BnWGoejlxB all that glitters..""",Tue Mar 21 13:10:59 +0000 2017,None,None,None,"Belfast, Northern Ireland"
844174133097324544,'844174133097324544',BMA_NI,"""EU Policy manager Paul Laffin met with @DianeDoddsMEP recently in @TheBMA's Brussels office to discuss #Brexit issu? https://t.co/m51o8uG8Md""",Tue Mar 21 13:09:31 +0000 2017,None,None,None,Northern Ireland
844173953052688384,'844173953052688384',pongodhall,'Via @euronews: EU gets set for Brexit talks after UK announces trigger date https://t.co/lJD68txVaK Scottish Indy ? https://t.co/gdxYQlvhfZ',Tue Mar 21 13:08:49 +0000 2017,None,None,None,west cork
844173790120763392,'844173790120763392',pongodhall,"'euronews: EU gets set for Brexit talks after UK announces-trigger-date minority voted for brexitt, no terms mooted https://t.co/MBHdSebq5q'",Tue Mar 21 13:08:10 +0000 2017,None,None,None,west cork
844173525325897729,'844173525325897729',Galwaybayfmnews,'Also@1.30  Ian Bailey to fight his extradition to France European Council to hold summit on April 29th to discuss Brexit',Tue Mar 21 13:07:07 +0000 2017,None,None,None,Galway
844173523098787840,'844173523098787840',CorkChamber,'RT @MaryCMurphy: Government believes it can secure Brexit deal on Border https://t.co/lueLNjRsf6 via @IrishTimes',Tue Mar 21 13:07:06 +0000 2017,None,None,None,"Cork, Ireland"
844173294358200324,'844173294358200324',Ngbakoto,"""RT @Athlone_Casual: Mohammed fackin Elneny? Brexit means brexit. I didn't vote leave so this sandman could run around our midfield. Why's o?""",Tue Mar 21 13:06:12 +0000 2017,None,None,None,Yeni Cross to Mathieu's head
844172836734468097,'844172836734468097',Marcus_Suridius,"'@royneary @RTEsoccer fuck off Rory, if your happy to live under a rock then stay there. Enjoy Brexit and soon to be little Britain.'",Tue Mar 21 13:04:22 +0000 2017,None,None,None,"Dublin, Ireland"
844172235741052929,'844172235741052929',davy_lalor,"""RT @RuadhanIT: 'a jester for the kind of Tories who laugh when a bird lands on centre court at Wimbledon.' https://t.co/s5IvhgGUnn""",Tue Mar 21 13:01:59 +0000 2017,None,None,None,"Dublin, Ireland"
844171911009583104,'844171911009583104',BlameDriver,'Great column by Janan Ganesh: Silver-tongued British ministers hide the reality of Brexit https://t.co/fhpGIuqEhw via @IrishTimesWorld',Tue Mar 21 13:00:42 +0000 2017,None,None,None,Dublin
844171227216470020,'844171227216470020',BelfastBiscuit,"""Anti-Brexit campaigners accused of 'watering down' London march. Strange goings on indeed... https://t.co/zyLg3CUXQd""",Tue Mar 21 12:57:59 +0000 2017,None,None,None,Belfast
844170338795753472,'844170338795753472',cathyby,"'@bowmanthebard I have no problem.no blaming people. But I have also got no problem saying ""UK don\'t care if Brexit causes problems here.""'",Tue Mar 21 12:54:27 +0000 2017,None,None,None,"Kildare, Ireland"
844170226887401472,'844170226887401472',NeedlersPPE,'Brazilian rotten meat claims highlight the importance of a post-Brexit EU trade deal argues the NFU https://t.co/GsN0QNoVv4',Tue Mar 21 12:54:00 +0000 2017,None,None,None,UK and Ireland
844169615488049152,'844169615488049152',CBRE_Ireland,'RT @BusinessWorldIE: British Irish Chamber of Commerce Conference 2017 https://t.co/qMIx3tWSMI @BrIreCham @UlsterBank @VirginMediaIE #busin?',Tue Mar 21 12:51:34 +0000 2017,None,None,None,"Dublin, Ireland"
844169245797863425,'844169245797863425',pongodhall,"'Britain to trigger Brexit process on 29 March via @RTENewsNow. CORRECTION - May is to trigger, on her own https://t.co/UYvnujGwxF'",Tue Mar 21 12:50:06 +0000 2017,None,None,None,west cork
844168877902909440,'844168877902909440',Apple_Astronaut,'#Brexit https://t.co/RSBIDV0p5t',Tue Mar 21 12:48:39 +0000 2017,None,None,None,Northern Ireland
844168610109161472,'844168610109161472',bc1248,'@parkerpen91 @LBC fake bias is trying to come up with equal benefits to brexit as to being within the EU when the facts all say otherwise',Tue Mar 21 12:47:35 +0000 2017,None,None,None,"Belfast, Northern Ireland"
844167602289217536,'844167602289217536',ALLFIEUK,'RT @MPiggot: @ALLFIEUK @InclusionEurope European cooperation on inclusive education to continue post Brexit @MPiggot Simone Aspis https://t?',Tue Mar 21 12:43:34 +0000 2017,None,None,None,None
844166971356827649,'844166971356827649',kevhog88,"'@the_wiley_fox @tnewtondunn completely disagree, brexit will be disastrous for your economy'",Tue Mar 21 12:41:04 +0000 2017,None,None,None,Uk/Ireland  
844166461614686208,'844166461614686208',ADODonoghue,"""#Estonia has 1.3 million people: Here's how it plans to get 10 million e-residents by 2025 : :? https://t.co/3ffwWeSRyD""",Tue Mar 21 12:39:02 +0000 2017,None,None,None,UK & Ireland
844165967815081986,'844165967815081986',HiberniaForum,"""RT @brianhayesMEP: #Article50 will be triggered on 29th March. Here's a snapshot of what happens next in the process. #brexit https://t.co/?""",Tue Mar 21 12:37:05 +0000 2017,None,None,None,Ireland
844165878866460672,'844165878866460672',jonathanhealy,"'Listen back to the story of Brexit, as originally told on @PatKennyNT https://t.co/E4ZrfgiLAV https://t.co/LhRwU51tn'",Tue Mar 21 12:36:44 +0000 2017,None,None,None,"Cork, and Dublin occasionally"
844164951933681665,'844164951933681665',GorseFires,"""I'm a Brit. Brexit-Britons can f*ck off! You restrict European's free movement, Europe should then sink you! [Weps] https://t.co/kq73G15R7i""",Tue Mar 21 12:33:03 +0000 2017,None,None,None,Ukraine and Ireland
844164846409146368,'844164846409146368',IrelandCGAustin,'RT @IRLDeptFinance: Article 50: What happens next? #Brexit https://t.co/qOuGDgMMgu https://t.co/T1vyWCceE',Tue Mar 21 12:32:37 +0000 2017,None,None,None,"Austin, Texas"
844164597326249984,'844164597326249984',donnaspongebob,"'Amazing how little coverage NI get over #brexit compared to Scotland...borders, peace process...the unknown!! #Unbelievable'",Tue Mar 21 12:31:38 +0000 2017,None,None,None,"ÜT: 51.774382,-0.447259"
844164022010286080,'844164022010286080',Mirrors90,"""RT @Athlone_Casual: Mohammed fackin Elneny? Brexit means brexit. I didn't vote leave so this sandman could run around our midfield. Why's o?""",Tue Mar 21 12:29:21 +0000 2017,None,None,None,Probably on your block list
844163659752521729,'844163659752521729',cathyby,'@bowmanthebard He was one of a group of farmers from both sides of border. Main focus was effect of Brexit.',Tue Mar 21 12:27:54 +0000 2017,None,None,None,"Kildare, Ireland"
844163437336973313,'844163437336973313',squidlimerick,'The Brexit effect is finally taking hold as prices rise https://t.co/NW2CpbxSys',Tue Mar 21 12:27:01 +0000 2017,None,None,None,somewhere on the N20
844163371062775808,'844163371062775808',AndKiely,"'Good to see @georgegalloway standing in #gortonbyelection . Democracy needs strong, pro Brexit voice of the left.'",Tue Mar 21 12:26:46 +0000 2017,None,None,None,Middle of Ireland 
844163125603655680,'844163125603655680',eurireland,'RT @OireachtasNews: #OireachtasTV - watch the new studio debate from #Strasbourg on #BREXIT with Irish MEPs &amp; their colleagues - #seeforyou?',Tue Mar 21 12:25:47 +0000 2017,None,None,None,"12-14 Lr Mount St, Dublin 2 "
844163091634044930,'844163091634044930',UCD_Research,'#brexit https://t.co/sVK9MEmEFM',Tue Mar 21 12:25:39 +0000 2017,None,None,None,"UCD, Dublin, Ireland"
844161601582370819,'844161601582370819',IndianDrake7,"""RT @Athlone_Casual: Mohammed fackin Elneny? Brexit means brexit. I didn't vote leave so this sandman could run around our midfield. Why's o?""",Tue Mar 21 12:19:44 +0000 2017,None,None,None,Southwark
844161558196469760,'844161558196469760',NUIMerrionSq,"'RT @ucdsocscilaw: UCD Garret #FitzGeraldSchool /Lecture on Brexit/Trump, lecture by Catherine Day 30 March register now at https://t.co/gFD?'",Tue Mar 21 12:19:33 +0000 2017,None,None,None,"49 Merrion Square, Dublin 2"
844161438360985600,'844161438360985600',HumanitiesUCD,"'RT @ucdsocscilaw: UCD Garret #FitzGeraldSchool /Lecture on Brexit/Trump, lecture by Catherine Day 30 March register now at https://t.co/gFD?'",Tue Mar 21 12:19:05 +0000 2017,None,None,None,"Dublin City, Ireland"
844161264528117760,'844161264528117760',ReichertSibylle,"""RT @brianhayesMEP: #Article50 will be triggered on 29th March. Here's a snapshot of what happens next in the process. #brexit https://t.co/?""",Tue Mar 21 12:18:23 +0000 2017,None,None,None,None
844161009447305217,'844161009447305217',OireachtasNews,'#OireachtasTV - watch the new studio debate from #Strasbourg on #BREXIT with Irish MEPs &amp; their colleagues -? https://t.co/FkMI3OR2xs',Tue Mar 21 12:17:23 +0000 2017,None,None,None,Dublin
844160845676494849,'844160845676494849',LenDowlingCork,"""@timoconnorbl @deckie Ultimately I'm struggling to understand what Enda's 'special sauce' will be in #Brexit negotiations given previous 1/2""",Tue Mar 21 12:16:44 +0000 2017,None,None,None,Cork
