831459818263158784,'831459818263158784',agendani,"""Brexit: Northern Ireland's Futures Conference 2017, 30th March. Book now: https://t.co/9oknAjSYId sponsored by? https://t.co/ZrUXgib1eZ""",Tue Feb 14 11:07:23 +0000 2017,None,None,None,Northern Ireland
831459619234992129,'831459619234992129',studio_ni,"""InterTradeIreland Monthly Business Ezine - in this month's issue, register for our upcoming Brexit events, read our? https://t.co/5Nwi5e9icw""",Tue Feb 14 11:06:35 +0000 2017,None,None,None,Northern Ireland
831458860267339777,'831458860267339777',NUIGinnovation,'RT @Inter_Trade: SMEs Register now for our FREE #Brexit briefing event in #Lisnaskea 23rd Feb @FermanaghEnter @fermanaghomagh https://t.co/?',Tue Feb 14 11:03:34 +0000 2017,None,None,None,"Galway, Ireland"
831458213807652865,'831458213807652865',Inter_Trade,"""February 2017 Newsletter  In this month's issue, Brexit events, Graduate jobs live and our blog focuses on tendering https://t.co/BTklxePl4q""",Tue Feb 14 11:01:00 +0000 2017,None,None,None,"Newry, County Down"
831458096077819941,'831458096077819941',NIRIGrenewables,'Reassurance from @DUPleader about the importance of I-SEM delivery  under Brexit. Next steps must include concrete proposals #5L5D',Tue Feb 14 11:00:32 +0000 2017,None,None,None,Northern Ireland
831457807958409216,'831457807958409216',Whitaker_Inst,"'RT @tweetsbyJSB: ""Ireland needs to develop new relationships with mainland Europe in the aftermath of #Brexit"" says ?  https://t.co/UyR9I19?'",Tue Feb 14 10:59:23 +0000 2017,None,None,None,NUI Galway
831457648176414720,'831457648176414720',Whitaker_Inst,"'RT @tweetsbyJSB: ""A divorce deal will have to be done before a trade deal is done"" around #Brexit says Prof. Alan Aherne @nuigalway https:/?'",Tue Feb 14 10:58:45 +0000 2017,None,None,None,NUI Galway
831457101939691521,'831457101939691521',Whitaker_Inst,'Professor Alan Ahearne @whitaker_inst presenting at #brexit meeting last night https://t.co/0tFgSKvFdJ',Tue Feb 14 10:56:35 +0000 2017,None,None,None,NUI Galway
831456475281235968,'831456475281235968',az314,'RT @MarkTOByrne: Print #Punts - #French Election Could See #Euro Break Up - #McWilliams https://t.co/1dT29LskZm \n#France #Frexit #Brexit #E?',Tue Feb 14 10:54:06 +0000 2017,None,None,None,"Karachi, Pakistan"
831456049802665984,'831456049802665984',ISS21UCC,"""Looking forward to this great line-up of speakers at UCC on 'Brexit, Borders &amp; Belongings' on March 10th: https://t.co/hES5eQkcDE""",Tue Feb 14 10:52:24 +0000 2017,None,None,None,Cork
831455441565646852,'831455441565646852',RachelBunting7,"'RT @PoliticsPlusNI: Daniel Greenbergs\' ""Perspectives on the Impact of Brexit"" publication is available for FREE download on our website: ht?'",Tue Feb 14 10:49:59 +0000 2017,None,None,None,"Belfast, Northern Ireland"
831455074371108864,'831455074371108864',IrelndLovesBiz,'Car prices rise due to #Brexit vote https://t.co/kxa9MJykaJ .@whatcar @SMMT #Motoring https://t.co/AXhSWDjagE',Tue Feb 14 10:48:32 +0000 2017,None,None,None,"Dublin City, Ireland"
831454907043545088,'831454907043545088',AnMailleach,"""RT @LawGovDCU: We're convening conf on 'Law &amp; Politics of #Brexit' on 20-21 April w/ @BertelsmannSt &amp; CSSF &amp; sponsors @MathesonLaw &amp; Jorck?""",Tue Feb 14 10:47:52 +0000 2017,None,None,None,"Dublin, but really Limerick"
831454808796184577,'831454808796184577',tggleeson,'RT @JackHoJo: Irish talent pool might not be deep enough for UK banks https://t.coya5qte6yX via @bpolitics',Tue Feb 14 10:47:28 +0000 2017,None,None,None,"Kildare, Ireland"
831454486216470533,'831454486216470533',AudreyNOUGAT,"'RT @EnterpriseWex: ""Brexit Opportunity for South-East Region Exporters"" https://t.co/1sGsTtWJMD by @JohnAOConnor on @LinkedIn'",Tue Feb 14 10:46:11 +0000 2017,None,None,None,Paris - Lyon - Wexford
831454444948701186,'831454444948701186',petercluskey,'RT @JackHoJo: Irish talent pool might not be deep enough for UK banks https://t.coya5qte6yX via @bpolitics',Tue Feb 14 10:46:02 +0000 2017,None,None,None,The Hague
831454377252683776,'831454377252683776',DaraDoy,'RT @JackHoJo: Irish talent pool might not be deep enough for UK banks https://t.coya5qte6yX via @bpolitics',Tue Feb 14 10:45:45 +0000 2017,None,None,None,None
831453945163816960,'831453945163816960',Elpenor_Dignam,"'#pknt Make no mistake a hard border is returning, why DUP campaigned for #Brexit'",Tue Feb 14 10:44:02 +0000 2017,None,None,None,"Derry, Northern Ireland"
831452756594532353,'831452756594532353',indeedie,'Job searches from the #UK for senior financial sector roles in #Ireland jumped after the #Brexit vote https://t.co/td4t5m3Exd via @siaeurope',Tue Feb 14 10:39:19 +0000 2017,None,None,None,Ireland
831452475974639617,'831452475974639617',kevosullivan07,"'RT @OpinionLine96: BREXIT: ""Real"" government? https://t.co/FtVvfK4Qzt'",Tue Feb 14 10:38:12 +0000 2017,None,None,None,None
831452337856245761,'831452337856245761',OpinionLine96,"'BREXIT: ""Real"" government? https://t.co/FtVvfK4Qzt'",Tue Feb 14 10:37:39 +0000 2017,None,None,None,Cork
831452249771671553,'831452249771671553',OpinionLine96,'BREXIT: Suzanna asked this question. https://t.co/tRF5SE0uY',Tue Feb 14 10:37:18 +0000 2017,None,None,None,Cork
831451491068162049,'831451491068162049',aislingdepaor,"""RT @LawGovDCU: We're convening conf on 'Law &amp; Politics of #Brexit' on 20-21 April w/ @BertelsmannSt &amp; CSSF &amp; sponsors @MathesonLaw &amp; Jorck?""",Tue Feb 14 10:34:17 +0000 2017,None,None,None,"Dublin City, Ireland"
831451480918020096,'831451480918020096',Conor_Devine,"'@julianoneill hav u worked out real reason why not enough houses are being built yet ? Despite last wks red herrings of Brexit,sentiment etc'",Tue Feb 14 10:34:15 +0000 2017,None,None,None,Belfast
831451060531261440,'831451060531261440',JackHoJo,'Irish talent pool might not be deep enough for UK banks https://t.coya5qte6yX via @bpolitics',Tue Feb 14 10:32:35 +0000 2017,None,None,None,"Dublin, Ireland"
831451046048387077,'831451046048387077',roshbeth,'RT @jimfitzbiz: Not Lloyds of Dublin then https://t.co/xrVnBWDhh8',Tue Feb 14 10:32:31 +0000 2017,None,None,None,... #CitizenOfTheWorld
831450840426754048,'831450840426754048',LEOFingal,"""Don't miss the #Brexit Seminar on Tue 7th March. As part of #localenterprise Week 5th-11th March? https://t.co/12fDZ6JyPI""",Tue Feb 14 10:31:42 +0000 2017,None,None,None,"Fingal, Dublin, Ireland"
831450807774146561,'831450807774146561',RogerAKFP,'RT @AKFPGroup: Finance firms keen to keep staff in Britain post-Brexit https://t.co/W4bt4Zx6jz',Tue Feb 14 10:31:34 +0000 2017,None,None,None,None
831450414872743937,'831450414872743937',ChLaneCathQtr,"""Full #development of Letterkenny's Cathedral Quarter will create #jobs following #brexit .\nhttps://t.co/6t5qN9axUq""",Tue Feb 14 10:30:01 +0000 2017,None,None,None,Letterkenny
831450377824395265,'831450377824395265',JohnnyVCaffine,"'RT @tcddublin: Prof Morris, director of @ambercentre, looks at what Ireland?s science community stands to gain &amp; lose from #Brexit https://?'",Tue Feb 14 10:29:52 +0000 2017,None,None,None,"Königstein im Taunus, Hessen"
831450299290284032,'831450299290284032',gtirockat2015,"'RT @roakleyIRL: Keep calm and Brexit on - Get used to rising prices, shoppers warned https://t.co/1roK2NPuBR'",Tue Feb 14 10:29:33 +0000 2017,None,None,None,wexford ireland
831450216809250816,'831450216809250816',roakleyIRL,"'Keep calm and Brexit on - Get used to rising prices, shoppers warned https://t.co/1roK2NPuBR'",Tue Feb 14 10:29:13 +0000 2017,None,None,None,"Dublin, Ireland"
831449476795600898,'831449476795600898',TJRyan_77,"'RT @tcddublin: Prof Morris, director of @ambercentre, looks at what Ireland?s science community stands to gain &amp; lose from #Brexit https://?'",Tue Feb 14 10:26:17 +0000 2017,None,None,None,"Dublin, Ireland"
831449432386330624,'831449432386330624',LawGovDCU,"""We're convening conf on 'Law &amp; Politics of #Brexit' on 20-21 April w/ @BertelsmannSt &amp; CSSF &amp; sponsors @MathesonLaw? https://t.co/JsZjarZhH4""",Tue Feb 14 10:26:06 +0000 2017,None,None,None,"Dublin 9, Ireland"
831449338152878080,'831449338152878080',isme_ie,'Devaluation of sterling impacting retail sales.  https://t.co/MQnfZC45lU',Tue Feb 14 10:25:44 +0000 2017,None,None,None,"17 Kildare Street, Dublin 2"
831449101065658369,'831449101065658369',Andym6769,"""@MMQWalker @ninjamoose101 And they say the UK Economy is going take a hit from Brexit. I don't think so but the EU will""",Tue Feb 14 10:24:47 +0000 2017,None,None,None,Northern Ireland
831448500663619585,'831448500663619585',TweetBelfast,'RT @jimfitzbiz: Not Lloyds of Dublin then https://t.co/xrVnBWDhh8',Tue Feb 14 10:22:24 +0000 2017,None,None,None,"Belfast, Northern Ireland"
831448279082733568,'831448279082733568',AisforAidan,"""Sure @eastantrimmp says it's all going to be fine and seamless anyway. They need us and we don't need them. #Brexit? https://t.co/vi4tSdgC4s""",Tue Feb 14 10:21:31 +0000 2017,None,None,None,South Antrim
831448256433516544,'831448256433516544',OpinionLine96,'BREXIT: https://t.co/uXKOOB8CEP',Tue Feb 14 10:21:26 +0000 2017,None,None,None,Cork
831448180898271236,'831448180898271236',OpinionLine96,"'BREXIT: @SenColmBurke says it involves such complicated issues of machinery, food etc a Brexit dept would not have the expertise.'",Tue Feb 14 10:21:08 +0000 2017,None,None,None,Cork
831448058416287744,'831448058416287744',OpinionLine96,'BREXIT: @MHealyRae wants a Minister for Brexit. Other ministers get tripped up on day-to-day politics and banana skins.',Tue Feb 14 10:20:39 +0000 2017,None,None,None,Cork
831447521574543360,'831447521574543360',KarenBennett7,'The Brexit fallout and the consequences for Bureaus https://t.co/3A8jUMidmd',Tue Feb 14 10:18:31 +0000 2017,None,None,None,Donegal 
831447472304185345,'831447472304185345',tggleeson,'Bribery and Brexit propel Rolls-Royce towards historic losses https://t.co/avRQNOk7h1',Tue Feb 14 10:18:19 +0000 2017,None,None,None,"Kildare, Ireland"
831447458152591364,'831447458152591364',jimfitzbiz,'Not Lloyds of Dublin then https://t.co/xrVnBWDhh8',Tue Feb 14 10:18:16 +0000 2017,None,None,None,"Belfast, Northern Ireland"
831447448392433664,'831447448392433664',LawJournalUK,'RT @jsullivanslaw: A ?green guarantee? could stop Brexit ruining our environment | Caroline Lucas https://t.co/oAm5jafT4X',Tue Feb 14 10:18:13 +0000 2017,None,None,None,Northern Ireland (UK)
831447195979247616,'831447195979247616',LiamFitzroy1,"'@Rrabbit_77 Your a laugh, England caused the problem of the troubles and is now forcing us into Brexit! The impact in NI will be serious'",Tue Feb 14 10:17:13 +0000 2017,None,None,None,"Belfast, Northern Ireland"
831447095131435009,'831447095131435009',sguerz_stefano,'RT @NIMTF: 2 interesting reads from #APBmer - #Brexit implications https://t.co/58bLwyxycU &amp; opportunities https://t.co/kYt9gdhlLP for UK s?',Tue Feb 14 10:16:49 +0000 2017,None,None,None,None
831447047559643136,'831447047559643136',tyndyll,'@Poodler78 Particularly since the DUP line on Brexit to date is rolling over and asking Theresa to rub their belly while begging in Brussels',Tue Feb 14 10:16:38 +0000 2017,None,None,None,Belfast
831446901572657153,'831446901572657153',lsvfrancis,'RT @ClodaghLRice: Good morning! On @bbcgmu inflation figures out later today &amp; @BDONI taking a look at how Stormont needs to help small bus?',Tue Feb 14 10:16:03 +0000 2017,None,None,None,Belfast
831446890025660416,'831446890025660416',tcddublin,"'Prof Morris, director of @ambercentre, looks at what Ireland?s science community stands to gain &amp; lose from #Brexit https://t.co/IgHi9JXvQ2'",Tue Feb 14 10:16:00 +0000 2017,None,None,None,"Dublin, Ireland"
831446882790625280,'831446882790625280',OpinionLine96,'BREXIT: @SenColmBurke and @MHealyRae are discussing the enormity of the economic shock.',Tue Feb 14 10:15:59 +0000 2017,None,None,None,Cork
831446616414572544,'831446616414572544',PaddyJManning,"""RT @ProfRayKinsella: Breakup @EU likely in next 18 months, following Elections in France, Netherlands+Germany---probably in form of 'Two-Sp?""",Tue Feb 14 10:14:55 +0000 2017,None,None,None,"Kilkenny, Ireland"
831446342954254336,'831446342954254336',OpinionLine96,'BREXIT: https://t.co/yvBuooMjHp',Tue Feb 14 10:13:50 +0000 2017,None,None,None,Cork
831446222481276928,'831446222481276928',OpinionLine96,"""BREXIT: @SenColmBurke says yesterday's meeting was a success in raising interesting issues.""",Tue Feb 14 10:13:21 +0000 2017,None,None,None,Cork
831446076926234624,'831446076926234624',KarenBennett7,'The Brexit fallout and the consequences for Bureaus https://t.co/O7j83ZQAX2',Tue Feb 14 10:12:46 +0000 2017,None,None,None,Donegal 
831445163235037184,'831445163235037184',Actavo_HQ,'Appeal for calm after government rates #construction as ?low priority? in #Brexit negotiations? https://t.co/QV7jbFflot',Tue Feb 14 10:09:09 +0000 2017,None,None,None,"Ireland, UK, Caribbean & USA"
831444501839351812,'831444501839351812',c1aranquinn,"'@brendanbelfast the Tories ruled out any influence in Brexit, ignored vote in Scotland and here.'",Tue Feb 14 10:06:31 +0000 2017,None,None,None,None
831444371979526144,'831444371979526144',FullIrishNews,'What will Brexit mean for Irish arts and culture? https://t.co/X9cctXN3hz',Tue Feb 14 10:06:00 +0000 2017,None,None,None,"Dublin City, Ireland"
831444207097303041,'831444207097303041',Circaenergy,"'?UK Government not taking energy seriously .. Ed Davey,  is Brexit bad for our future energy security??? https://t.co/r97vwrYbJy'",Tue Feb 14 10:05:21 +0000 2017,None,None,None,"Coleraine, Northern Ireland"
831443414218579968,'831443414218579968',info_positive,"'Irish Retailers Lets Beat this: Shoppers flock to British websites sites for shoes &amp; clothes, high street sales dip https://t.co/u1olEPksIE'",Tue Feb 14 10:02:12 +0000 2017,None,None,None,Dublin Ireland
831443365556318208,'831443365556318208',tkeat87,'RT @Independent_ie: Forget ins and outs of Brexit - we should be focusing on the future direction of the EU https://t.co/BWfm4txv94 https:/?',Tue Feb 14 10:02:00 +0000 2017,None,None,None,Knockaderry
831443294181793796,'831443294181793796',TitovAlexander,'Very pithy summary of what Brexit really is. https://t.co/4A2VLpXBH0',Tue Feb 14 10:01:43 +0000 2017,None,None,None,"Belfast, Northern Ireland"
831443005286576130,'831443005286576130',BarryMurphy2,"""@duponline @DUPleader their voice wasn't heard when they rejected Brexit""",Tue Feb 14 10:00:34 +0000 2017,None,None,None,"Tyrone, Ireland"
831442998433021952,'831442998433021952',Independent_ie,'Forget ins and outs of Brexit - we should be focusing on the future direction of the EU https://t.co/BWfm4txv94 https://t.co/wFV5Xf5K1X',Tue Feb 14 10:00:32 +0000 2017,None,None,None,Dublin
831442542688337920,'831442542688337920',treup_QUB,"'""Hard Brexit"" - How to address the new conundrum for the island of Ireland? https://t.co/Lta2ZTRdLH'",Tue Feb 14 09:58:44 +0000 2017,None,None,None,"Belfast, Northern Ireland"
831441926373179393,'831441926373179393',FransVan,'Tech start-ups begin to feel stress of Brexit challenges https://t.co/uzNjAwgP0k via @IrishTimesBiz',Tue Feb 14 09:56:17 +0000 2017,None,None,None,Dublin
831441495588794368,'831441495588794368',FrankieDaLegend,"""Of course they claimed. It was free money. \nDidn't Arlene promise she'd compensate for the loss of EU funding cause? https://t.co/Sior0HvWu3""",Tue Feb 14 09:54:34 +0000 2017,None,None,None,Belfast
831441283646365696,'831441283646365696',PopulistwatchIr,'Real wages are going to fall in Brexit year 1 https://t.co/vUcn7mjAMN',Tue Feb 14 09:53:44 +0000 2017,None,None,None,"Dublin City, Ireland"
831440561215246338,'831440561215246338',MiltonG565,"'RT @ianjamesparsley: Rising fuel prices are mainly about weak Sterling. \n\nWeak Sterling is mainly about hard, chaotic #Brexit. https://t.co?'",Tue Feb 14 09:50:51 +0000 2017,None,None,None,Northern Ireland
831440264447275008,'831440264447275008',JMulliganIndo,'RT @newsmulg: Brexit negotiations are biggest challenge to hit UK Government since Second World War @DUPleader',Tue Feb 14 09:49:41 +0000 2017,None,None,None,None
831440096700284929,'831440096700284929',NeedlersPPE,'Sugar manufacturers are predicting a bright future for the industry post-Brexit https://t.co2oidkpjtK',Tue Feb 14 09:49:01 +0000 2017,None,None,None,UK and Ireland
831439991326834688,'831439991326834688',duponline,'. @DUPleader ?We should be with and not against the Westminster government to make sure that our voice is heard? #Brexit #5L5D #AE17',Tue Feb 14 09:48:35 +0000 2017,None,None,None,Northern Ireland
831439987442851840,'831439987442851840',ResolutePA,'RT @newsmulg: Brexit negotiations are biggest challenge to hit UK Government since Second World War @DUPleader',Tue Feb 14 09:48:35 +0000 2017,None,None,None,Belfast
831439773961158657,'831439773961158657',eastantrimmp,'RT @duponline: . @DUPleader ?NI?s seat at the Brexit negotiating table is at stake on 2nd March. We need to get the best result for NI? #5L?',Tue Feb 14 09:47:44 +0000 2017,None,None,None,None
831439677190189056,'831439677190189056',gomaynooth,'Minister @CharlieFlanagan at the All-Island Civic Dialogue on Human Rights under the Good Friday Agreement #brexit? https://t.conWvXSpd1x',Tue Feb 14 09:47:21 +0000 2017,None,None,None,"Maynooth, Kildare, Ireland"
831439675076259840,'831439675076259840',newsmulg,'Brexit negotiations are biggest challenge to hit UK Government since Second World War @DUPleader',Tue Feb 14 09:47:20 +0000 2017,None,None,None,Belfast
831439433278820352,'831439433278820352',duponline,'. @DUPleader ?NI?s seat at the Brexit negotiating table is at stake on 2nd March. We need to get the best result for NI? #5L5D',Tue Feb 14 09:46:22 +0000 2017,None,None,None,Northern Ireland
831439083327070209,'831439083327070209',GovUCC,'RT @AddsOS: Great insights from @MaryCMurphy @UCC @on the potential impacts of #Brexit @claytonsprings https://t.co/BkV5mhzhEA',Tue Feb 14 09:44:59 +0000 2017,None,None,None,"O'Rahilly Building, 2.48"
831438953207197696,'831438953207197696',ClaremorrisCmbr,'The Local Enterprise Office Mayo is delighted to be hosting a Regional Brexit Seminar on Friday 10th of March in... https://t.co/awhgemRV3H',Tue Feb 14 09:44:28 +0000 2017,None,None,None,"Claremorris, Co. Mayo"
831438195736899584,'831438195736899584',ianjamesparsley,"'Rising fuel prices are mainly about weak Sterling. \n\nWeak Sterling is mainly about hard, chaotic #Brexit. https://t.co/8sWPyi8izv'",Tue Feb 14 09:41:27 +0000 2017,None,None,None,"Belfast, Northern Ireland"
831437886478225408,'831437886478225408',charleslamberto,"'RT @colm_barton: @eamonderry @charleslamberto Brexit supporter on Nolan: We need more of everything, or whatever.....'",Tue Feb 14 09:40:14 +0000 2017,None,None,None,None
831437886478225408,'831437886478225408',charleslamberto,"'RT @colm_barton: @eamonderry @charleslamberto Brexit supporter on Nolan: We need more of everything, or whatever.....'",Tue Feb 14 09:40:14 +0000 2017,None,None,None,None
831435368738217984,'831435368738217984',AMacCartaine,"'RT @chris_derry: ""I\'m a different politician"" - @eamonderry on @StephenNolan - A politician with no notion of what\'s good for society. #Bre?'",Tue Feb 14 09:30:13 +0000 2017,None,None,None,None
831435075304701952,'831435075304701952',chris_derry,"'""I\'m a different politician"" - @eamonderry on @StephenNolan - A politician with no notion of what\'s good for society. #Brexit, for example..'",Tue Feb 14 09:29:03 +0000 2017,None,None,None,Derry City
831435033789493248,'831435033789493248',colm_barton,"'@eamonderry @charleslamberto Brexit supporter on Nolan: We need more of everything, or whatever.....'",Tue Feb 14 09:28:54 +0000 2017,None,None,None,Derry
831433759400611840,'831433759400611840',karlfitzpatrick,'Event: Brexit opportunities for Wexford businesses | 15th February in Enniscorthy https://t.co/BpHny20gAC? @WexfordChamber',Tue Feb 14 09:23:50 +0000 2017,None,None,None,"Wexford, Ireland"
831433337151561728,'831433337151561728',indeedie,'Surge in financial workers seeking #jobs in #Ireland via @Indobusiness https://t.co/y2pc82BpRn',Tue Feb 14 09:22:09 +0000 2017,None,None,None,Ireland
831433262606196737,'831433262606196737',karlfitzpatrick,'https://t.co/E3gJiOjDNt',Tue Feb 14 09:21:51 +0000 2017,None,None,None,"Wexford, Ireland"
831433155391475712,'831433155391475712',northwestderry,'@StephenNolan can u ask Eamonn what will the benefits for Derry will be with brexit and not to go off on rant but answer the question',Tue Feb 14 09:21:26 +0000 2017,None,None,None,Derry Ireland
831431920588357632,'831431920588357632',Ring_Of_Gullion,"""It's very important we take care of our land/sea scapes\nBrexit: Environmental standards could be eroded warn peers - https://t.co/YbGWUnqPdc""",Tue Feb 14 09:16:31 +0000 2017,None,None,None,Northern Ireland
831431848463101953,'831431848463101953',maigheox2,"'Britons living in the EU face Brexit backlash, leaked paper warns https://t.co/o16fmw5rx5'",Tue Feb 14 09:16:14 +0000 2017,None,None,None,Galway
831431707832168450,'831431707832168450',BelTel_Business,"""Brexit will start to hit UK growth 'within two years' https://t.coufMAcNi6p https://t.co/Iur1VF35Sx""",Tue Feb 14 09:15:41 +0000 2017,None,None,None,Belfast
831431194839490560,'831431194839490560',OBrienSheehan,'@ProfRayKinsella @EU @Brexit agree- Humpy Dumpy status-will they return to snake currency? or original EEC concept?',Tue Feb 14 09:13:38 +0000 2017,None,None,None,Dublin
831431026291388417,'831431026291388417',SteveDon78,'@john_loughran @M_AndersonSF Thankfully she will be out of a job soon. \n#brexit',Tue Feb 14 09:12:58 +0000 2017,None,None,None,Belfast 
831430823807184896,'831430823807184896',digitelip,"'Huff Tech News: ""Rolls-Royce Has Reported A Record Loss Of ?4.6bn, The Largest In Its History"" https://t.co/szRwnzsrB7 #TechNews #CloudFon?'",Tue Feb 14 09:12:10 +0000 2017,None,None,None,"Dublin, Ireland"
831430554079870977,'831430554079870977',OBrienSheehan,"""RT @ProfRayKinsella: Breakup @EU likely in next 18 months, following Elections in France, Netherlands+Germany---probably in form of 'Two-Sp?""",Tue Feb 14 09:11:05 +0000 2017,None,None,None,Dublin
831429478689697796,'831429478689697796',ClodaghLRice,"""LISTEN: NI Business Podcast- What to expect from today's inflation data, BDO Brexit report &amp; big loss at Rolls Royce https://t.co/jJ789J80Gg""",Tue Feb 14 09:06:49 +0000 2017,None,None,None,Belfast
831429077219295232,'831429077219295232',ProfRayKinsella,"""Breakup @EU likely in next 18 months, following Elections in France, Netherlands+Germany---probably in form of 'Two-Speed' europe. \n@Brexit""",Tue Feb 14 09:05:13 +0000 2017,None,None,None,Wicklow
831426040920731648,'831426040920731648',yvetteshapiro,'@IRLPatricia @ornayoung Suppose that makes my English Bull Terrier the furry face of Brexit? ? https://t.co/R956aMT6vZ',Tue Feb 14 08:53:09 +0000 2017,None,None,None,Northern Ireland
831425113312616449,'831425113312616449',MariaFAriztegui,'Tech start-ups begin to feel stress of Brexit challenges https://t.co/l6fb0y1BOp',Tue Feb 14 08:49:28 +0000 2017,None,None,None,"Dublín, Irlanda"
831424315388264448,'831424315388264448',gerard_t_,"""RT @hootymcbooty: Reet Brexit. You and me outside now. You've gone too far this time. https://t.co/dajHYFNKfo""",Tue Feb 14 08:46:18 +0000 2017,None,None,None,"Belfast, Northern Ireland"
831424201915498496,'831424201915498496',hootymcbooty,"""Reet Brexit. You and me outside now. You've gone too far this time. https://t.co/dajHYFNKfo""",Tue Feb 14 08:45:51 +0000 2017,None,None,None,"Belfast, Northern Ireland"
831423918913310721,'831423918913310721',rosokeogan1,"'#lw504, #lw428 Exclusive - Lloyds Bank closes in on Berlin as post-Brexit EU hub: sources  https://t.co/35UrSaMWMH'",Tue Feb 14 08:44:44 +0000 2017,None,None,None,"Galway, Ireland"
831423829071241217,'831423829071241217',sfoxhamilton,'RT @BelTel_Business: Patience vital for Northern Ireland firms as Brexit deal takes shape https://t.co/ynDrUhyTB5 https://t.co/tX2mMKWoGo',Tue Feb 14 08:44:22 +0000 2017,None,None,None,"Belfast, Northern Ireland"
