852533155840053251,'852533155840053251',SmartBelfast,"'With Brexit looming, millions wonder whether they can stay in Britain https://t.co/wZSGDSdn30 #DigitalNI #SmartBelfast #SmartCity @karlaadam'",Thu Apr 13 14:45:18 +0000 2017,None,None,None,Belfast 
852532710543417344,'852532710543417344',glyphdice,'Brexit https://t.co/agafZGteTw',Thu Apr 13 14:43:32 +0000 2017,None,None,None,"Dublin City, Ireland"
852532414014533633,'852532414014533633',BrIreCham,'RT @IMPACTTU: Paul Lynam of the @BrIreCham asking our #brexit panel crucial question re specific impact of a customs border #HardCheese htt?',Thu Apr 13 14:42:21 +0000 2017,None,None,None,British Irish Chamber
852529919980646400,'852529919980646400',CllrJohnBarry,'RT @DPhinnemore: The power brokers behind Brexit: Martin Selmayr and Nick Timothy https://t.co/BBxCMDgXFb via @FT',Thu Apr 13 14:32:26 +0000 2017,None,None,None,Holywood
852529640002473984,'852529640002473984',Ferretgrove,'RT @gingermarauder: @charles_hancock @VforVolition @MK_Contrarian @Ferretgrove @MarieAnnUK @T180985 @slvick77 @niknickerson @always_donella?',Thu Apr 13 14:31:20 +0000 2017,None,None,None,A local country for local people.
852529441205047298,'852529441205047298',ChrisMehiganHB,"'RT @marksugruek: Catastrophe looms at ports after Brexit, shipping industry warns https://t.co/dAQAhakSU8'",Thu Apr 13 14:30:32 +0000 2017,None,None,None,Dublin
852529385018097669,'852529385018097669',gingermarauder,'@charles_hancock @VforVolition @MK_Contrarian @Ferretgrove @MarieAnnUK @T180985 @slvick77 @niknickerson? https://t.co/EYkHhH87f2',Thu Apr 13 14:30:19 +0000 2017,None,None,None,Belfast
852529029282398213,'852529029282398213',stationarygypsy,'RT @antsoares67: HMRC representatives discuss future of customs border in Northern Ireland after #Brexit with @CommonsNIAC 19 April -- shou?',Thu Apr 13 14:28:54 +0000 2017,None,None,None,None
852529010437484544,'852529010437484544',gingermarauder,'@charles_hancock @Ferretgrove @T180985 @gbktas @niknickerson @MarieAnnUK @MisterCS @VforVolition @MK_Contrarian? https://t.co/b5wvEybJSw',Thu Apr 13 14:28:49 +0000 2017,None,None,None,Belfast
852528564155154432,'852528564155154432',Almost_Graceful,"'RT @IMPACTTU: Great to welcome @discosparkles and @Almost_Graceful to the IMPACT team this week, just in time for our #hardcheese #Brexit s?'",Thu Apr 13 14:27:03 +0000 2017,None,None,None,Dublin/Carlisle
852527977237803008,'852527977237803008',rustymar1,'RT @johnfmcgowan: DUP supported BREXIT will cost North ?12m per week of lost EU funding. Can DUP tell us where we will get this lost fundin?',Thu Apr 13 14:24:43 +0000 2017,None,None,None,"Bangor, Northern Ireland"
852527963165863936,'852527963165863936',FangornForest1,"""RT @BrianHigginson5: 'HUGE potential!' Tory MEP reveals UK is already discussing trade deals with 15 COUNTRIES https://t.co/qc1ZQN00hs""",Thu Apr 13 14:24:40 +0000 2017,None,None,None,The Shires
852527380493193217,'852527380493193217',AndyMOBrien,"'RT @IMPACTTU: Great to welcome @discosparkles and @Almost_Graceful to the IMPACT team this week, just in time for our #hardcheese #Brexit s?'",Thu Apr 13 14:22:21 +0000 2017,None,None,None,Dublin
852527049390645248,'852527049390645248',CreativChangeNI,'RT @antsoares67: HMRC representatives discuss future of customs border in Northern Ireland after #Brexit with @CommonsNIAC 19 April -- shou?',Thu Apr 13 14:21:02 +0000 2017,None,None,None,Belfast
852525905322926083,'852525905322926083',BerminghamA,'Attended the @CIPFA NI Branch AGM and NI Chairs Forum #brexit event today at Riddel Hall @QueensUBelfast ? https://t.co/If34tbIgax',Thu Apr 13 14:16:29 +0000 2017,None,None,None,Belfast
852525766961229825,'852525766961229825',MbaUlster,'#business Starbucks says Brexit vote partly behind UK profit fall https://t.co/Lqs5Y6JxHL',Thu Apr 13 14:15:56 +0000 2017,None,None,None,Northern Ireland
852525559921946625,'852525559921946625',LuanMcKenna,'Excellent article @davidfrum is must a read in resistance to Trump - as @NickCohen4 is essential reading to counter? https://t.co/Go0Zni86pE',Thu Apr 13 14:15:07 +0000 2017,None,None,None,"Dublin City, Ireland"
852524916125683714,'852524916125683714',BorderPeople,'RT @antsoares67: HMRC representatives discuss future of customs border in Northern Ireland after #Brexit with @CommonsNIAC 19 April -- shou?',Thu Apr 13 14:12:33 +0000 2017,None,None,None,Ireland / Northern Ireland
852524816695517185,'852524816695517185',KSmyth2010,'RT @antsoares67: HMRC representatives discuss future of customs border in Northern Ireland after #Brexit with @CommonsNIAC 19 April -- shou?',Thu Apr 13 14:12:10 +0000 2017,None,None,None,"Belfast, Northern Ireland"
852524786974683136,'852524786974683136',LaoisToday,"""A representative of the Laois branch of the Irish Farmers' Association fears Brexit could bring disaster to beef... https://t.coTrUzuvwip""",Thu Apr 13 14:12:03 +0000 2017,None,None,None,"Laois, Ireland"
852524430458839042,'852524430458839042',CCBSCrossBorder,'RT @antsoares67: HMRC representatives discuss future of customs border in Northern Ireland after #Brexit with @CommonsNIAC 19 April -- shou?',Thu Apr 13 14:10:38 +0000 2017,None,None,None,Armagh / Dublin
852524286208290816,'852524286208290816',antsoares67,'HMRC representatives discuss future of customs border in Northern Ireland after #Brexit with @CommonsNIAC 19 April? https://t.co/jPZjwrQTsk',Thu Apr 13 14:10:03 +0000 2017,None,None,None,Armagh and Belfast 
852523701992116225,'852523701992116225',Labour_TU,"""RT @IMPACTTU: Jack O'Connor, General President of @SIPTU, closing today's successful #Brexit seminar #HardCheese https://t.co/ZXJu3vnsYs""",Thu Apr 13 14:07:44 +0000 2017,None,None,None,"Dublin City, Ireland"
852522855472484352,'852522855472484352',gingermarauder,"""@fatfei_ @andymoz78 @JohnHopkins_ @BrexitBin Nope, I'm replying to you saying the Telegraph was pro EU, and the eco? https://t.co/8bIWptiyLg""",Thu Apr 13 14:04:22 +0000 2017,None,None,None,Belfast
852522616602730496,'852522616602730496',BrianHonan,"""Hackers May Have DDoS'ed Brexit Vote Site: Report https://t.co/0pqJl0rjwX""",Thu Apr 13 14:03:25 +0000 2017,None,None,None,"Dublin, Ireland"
852522538865393664,'852522538865393664',brownbearsuit,'RT @brownbearsuit: What the world feels like right now! #ClimateChange #War #Trump #Brexit #Politics #Extremism https://t.co/eYoLbaj1LG',Thu Apr 13 14:03:07 +0000 2017,None,None,None,"Belfast, Northern Ireland"
852522227677507584,'852522227677507584',LophiusPat,"""RT @ray_basssett: Irish foreign minister warns of Brexit 'pain' https://t.co/y7LcZ7ImSt""",Thu Apr 13 14:01:52 +0000 2017,None,None,None,"Ontario, Canada"
852522101848276992,'852522101848276992',ray_basssett,"""Irish foreign minister warns of Brexit 'pain' https://t.co/y7LcZ7ImSt""",Thu Apr 13 14:01:22 +0000 2017,None,None,None,Dublin and Belfast
852521848621477889,'852521848621477889',Hardwareassoc,"'The latest #HardwareJournal is online now! Key features includes #HAIShow 2017, online business fraud &amp; #Brexit https://t.co/CjbIUQwOBh'",Thu Apr 13 14:00:22 +0000 2017,None,None,None,"Dublin, Ireland"
852521756577460228,'852521756577460228',endallgym,'London not best place for Fintech. Come to Ireland! Hopefully regulator and government start capitalising on Brexit https://t.co/fsSS22XXEe',Thu Apr 13 14:00:00 +0000 2017,None,None,None,"Dublin, Ireland"
852521662276923392,'852521662276923392',gingermarauder,"'@fatfei_ @andymoz78 @JohnHopkins_ @BrexitBin So, for clarity, you are saying that the Telegraph was against Brexit?'",Thu Apr 13 13:59:38 +0000 2017,None,None,None,Belfast
852519977487925248,'852519977487925248',IndeedUK,'RT @mmamertino: The decline in real wages for 40% of #UK workers is probably the first serious consequence of #Brexit on the labour market.?',Thu Apr 13 13:52:56 +0000 2017,None,None,None,United Kingdom
852519805253038081,'852519805253038081',johnmckeelaw,'John McKee Solicitors e magazine is out! https://t.co/WTIB0hykMZ Stories via @1to1claims @TheDegreeNI @HTRinfo #brexit #brexitshambles',Thu Apr 13 13:52:15 +0000 2017,None,None,None,"Belfast, Northern Ireland"
852519628903460864,'852519628903460864',brianedoherty08,'https://t.co/iqNpgfqJFW',Thu Apr 13 13:51:33 +0000 2017,None,None,None,"Belfast, Northern Ireland"
852519445302005760,'852519445302005760',EmmaMcEv,'Risks of Brexit extensions for public contracts? CMS Cameron McKenna  https://t.co/zHj2e0Z2Gw',Thu Apr 13 13:50:49 +0000 2017,None,None,None,"Drogheda, Ireland"
852518187547713537,'852518187547713537',horganp,"""RT @IMPACTTU: .@irishcongress gen sec Patricia King tells us that we can't accept job losses as an inevitable consequence of #Brexit #HardC?""",Thu Apr 13 13:45:49 +0000 2017,None,None,None,"Blackrock, Cork"
852517164477186049,'852517164477186049',robmaccy76,"""@nealerichmond @ianjamesparsley The Irish Republic's reaction to Brexit has shown you know you're  still largely re? https://t.co/vsYTLG4gJc""",Thu Apr 13 13:41:45 +0000 2017,None,None,None,"Newtownards, Northern Ireland"
852516927327133696,'852516927327133696',UlsterBizSchool,'RT @UlsterBizSchool: Brexit Survey - We would like your help to identify businesses? perceptions of Brexit via our online survey at - https?',Thu Apr 13 13:40:49 +0000 2017,None,None,None,Northern Ireland
852516782569136132,'852516782569136132',PubAffairsNews,"""RT @ConorMcGrathPR: Great article by @PubAffairsNews on how the UK's lobbying industry is responding to Brexit https://t.co/qDVn7FJ5dH""",Thu Apr 13 13:40:14 +0000 2017,None,None,None,Westminster
852515902486712320,'852515902486712320',PearseDoherty,"'Was heckled 20 times by An Taoiseach during my 10 mins on Brexit, govs failure to secure veto &amp; failure to stand up for national interests.'",Thu Apr 13 13:36:44 +0000 2017,None,None,None,Donegal
852515643953950720,'852515643953950720',tonykennedy1948,'RT @antsoares67: Good to see @CCBSCrossBorder research cited in North-South Inter-Parliamentary Association Briefing Paper on #Brexit https?',Thu Apr 13 13:35:43 +0000 2017,None,None,None,Belfast
852515143871320064,'852515143871320064',Bigmacca90,'@alexandreafonso nice. I wonder how immigration from southern europe will change after brexit',Thu Apr 13 13:33:43 +0000 2017,None,None,None,None
852514177231065088,'852514177231065088',LabourDublinCen,"""RT @IMPACTTU: .@irishcongress gen sec Patricia King tells us that we can't accept job losses as an inevitable consequence of #Brexit #HardC?""",Thu Apr 13 13:29:53 +0000 2017,None,None,None,Baile Átha Cliath | Dublin 
852514080011292672,'852514080011292672',LiamODC,"'@ShambleSnark @lauraewaddell Plenty in Ireland, England might start getting a bit funky with Brexit coming up, hah'",Thu Apr 13 13:29:30 +0000 2017,None,None,None,"Donegal, Ireland"
852512112077406213,'852512112077406213',emireland,'Opinion: Our Brexit-driven disregard for Ireland is perilous via the @guardian. @searleauthor  https://t.co/6rXPGk8REq',Thu Apr 13 13:21:41 +0000 2017,None,None,None,"Dublin, Ireland"
852512035489361920,'852512035489361920',ConorMcGrathPR,"""Great article by @PubAffairsNews on how the UK's lobbying industry is responding to Brexit https://t.co/qDVn7FJ5dH""",Thu Apr 13 13:21:22 +0000 2017,None,None,None,"Belfast, Northern Ireland"
852511301289086976,'852511301289086976',DubLoony,"""Am surprised @IFAmedia isn't at the @IMPACTTU #HardCheese conference. It directly affects them #Brexit https://t.co/U3a0lCfOvG""",Thu Apr 13 13:18:27 +0000 2017,None,None,None,"Dublin City, Ireland"
852510999135563776,'852510999135563776',BrianHigginson5,"""'HUGE potential!' Tory MEP reveals UK is already discussing trade deals with 15 COUNTRIES https://t.co/qc1ZQN00hs""",Thu Apr 13 13:17:15 +0000 2017,None,None,None,Lisburn co Antrim 
852510628354961409,'852510628354961409',Jocser99,"""RT @IMPACTTU: Jack O'Connor, General President of @SIPTU, closing today's successful #Brexit seminar #HardCheese https://t.co/ZXJu3vnsYs""",Thu Apr 13 13:15:47 +0000 2017,None,None,None,Dublin
852510315518578690,'852510315518578690',Jocser99,"'""I believe the human race survived this long notwithstanding gobshites, because rationality eventually prevails"" - Jack O\'Connor #brexit'",Thu Apr 13 13:14:32 +0000 2017,None,None,None,Dublin
852509672510820352,'852509672510820352',SIPTU,"""RT @IMPACTTU: Jack O'Connor, General President of @SIPTU, closing today's successful #Brexit seminar #HardCheese https://t.co/ZXJu3vnsYs""",Thu Apr 13 13:11:59 +0000 2017,None,None,None,None
852507266469289984,'852507266469289984',Almost_Graceful,"""RT @IMPACTTU: Jack O'Connor, General President of @SIPTU, closing today's successful #Brexit seminar #HardCheese https://t.co/ZXJu3vnsYs""",Thu Apr 13 13:02:25 +0000 2017,None,None,None,Dublin/Carlisle
852506911060746240,'852506911060746240',stokesofdublin,"""RT @IMPACTTU: Jack O'Connor, General President of @SIPTU, closing today's successful #Brexit seminar #HardCheese https://t.co/ZXJu3vnsYs""",Thu Apr 13 13:01:01 +0000 2017,None,None,None,Dublin
852506833982025728,'852506833982025728',laurenceob,"""Interesting to see the UK who primarily voted for Brexit to 'control immigration' is on both top-10 lists! https://t.co/IdCvpVEetW""",Thu Apr 13 13:00:42 +0000 2017,None,None,None,"Dublin, Ireland"
852506376886726656,'852506376886726656',spmacfadden,'#hardcheese  will the EU stay integrated to complete Brexit negotiations or will the left in France and Italy cause? https://t.co/41Ndm6NrgL',Thu Apr 13 12:58:53 +0000 2017,None,None,None,"Sligo, Ireland"
852506050699939840,'852506050699939840',BorderPeople,"""RT @MaryCMurphy: Join us for the @IACESInfo 2017 Annual Lecture with Scottish 'Brexit' Minister Michael Russell, 21 April @UCC | https://t.?""",Thu Apr 13 12:57:35 +0000 2017,None,None,None,Ireland / Northern Ireland
852505967128453120,'852505967128453120',IMPACTTU,"""Jack O'Connor, General President of @SIPTU, closing today's successful #Brexit seminar #HardCheese https://t.co/ZXJu3vnsYs""",Thu Apr 13 12:57:16 +0000 2017,None,None,None,Dublin
852505764610674688,'852505764610674688',Jocser99,"""Jack O'Connor @SIPTU President closing #hardcheese discussing current political state of play in Europe &amp; the futur? https://t.co/d0RvHqevBH""",Thu Apr 13 12:56:27 +0000 2017,None,None,None,Dublin
852505675850801153,'852505675850801153',Labour_TU,"""RT @IMPACTTU: .@irishcongress gen sec Patricia King tells us that we can't accept job losses as an inevitable consequence of #Brexit #HardC?""",Thu Apr 13 12:56:06 +0000 2017,None,None,None,"Dublin City, Ireland"
852505335931817986,'852505335931817986',garfbrown,"""RT @JP_Biz: There's a useful series of brisk Brexit explainers from @instituteforgov https://t.co/ahbL631kh6""",Thu Apr 13 12:54:45 +0000 2017,None,None,None,Edinburgh
852505329359347712,'852505329359347712',SIPTU,"""RT @IMPACTTU: .@irishcongress gen sec Patricia King tells us that we can't accept job losses as an inevitable consequence of #Brexit #HardC?""",Thu Apr 13 12:54:43 +0000 2017,None,None,None,None
852505100157415425,'852505100157415425',JP_Biz,"""There's a useful series of brisk Brexit explainers from @instituteforgov https://t.co/ahbL631kh6""",Thu Apr 13 12:53:49 +0000 2017,None,None,None,Belfast
852504913531854850,'852504913531854850',gingermarauder,"""@cpmcgonagle Wouldn't need any special status without Brexit.""",Thu Apr 13 12:53:04 +0000 2017,None,None,None,Belfast
852504401390579714,'852504401390579714',ReadaCronin,'@greentaak Wrong. Rose Conway Walsh questioned Sugarman. Doherty was at Brexit EU council which clashed   @sinnfeinireland',Thu Apr 13 12:51:02 +0000 2017,None,None,None,"Kildare North, Ireland "
852503572868726784,'852503572868726784',CarlNYC,'RT @jayrotoole: #Brexit in four pics #Article50 https://t.coAh5OXzYt1',Thu Apr 13 12:47:45 +0000 2017,None,None,None,"iPhone: 40.765488,-73.991585"
852503533681332224,'852503533681332224',spmacfadden,'#hardcheese  DAFM need to spend more in terms of staff and resources to prepare for Brexit https://t.co/AVZ76T1lwr',Thu Apr 13 12:47:35 +0000 2017,None,None,None,"Sligo, Ireland"
852503092587319296,'852503092587319296',thenavi2015_,"""Brexit as an Excuse to Erode Workers' Rights #HardCheese https://t.co/AwazGC5oVq https://t.co/tTxFCHVXze""",Thu Apr 13 12:45:50 +0000 2017,None,None,None,"Dublin City, Ireland"
852503063868956674,'852503063868956674',jackmcme,'RT @johnfmcgowan: DUP supported BREXIT will cost North ?12m per week of lost EU funding. Can DUP tell us where we will get this lost fundin?',Thu Apr 13 12:45:43 +0000 2017,None,None,None,London
852501252416184320,'852501252416184320',QUBHRC,"""Follow @BrexitLawNI for Prof Harvey's ESRC project exploring constitutional, conflict transformation, human rights consequences  #Brexit""",Thu Apr 13 12:38:31 +0000 2017,None,None,None,"Belfast, Northern Ireland"
852501014632693760,'852501014632693760',stokesofdublin,'RT @IMPACTTU: Former IMPACT general secretary Peter McLoone listening intently to our #brexit panel discussion #hardcheese https://t.co/wtO?',Thu Apr 13 12:37:35 +0000 2017,None,None,None,Dublin
852500982441398277,'852500982441398277',jackwalshwd,"""RT @IWEA: Renewables sector feels it's left twisting in the wind as EU fines and Brexit loom  https://t.co/LAiRygrYFh""",Thu Apr 13 12:37:27 +0000 2017,None,None,None,"Dublin City, Ireland"
852500966297526272,'852500966297526272',stokesofdublin,"""RT @IMPACTTU: Gerry McCormack of @SIPTU's manufacturing division warns us not to ignore the impact that #Brexit will have on fishing #HardC?""",Thu Apr 13 12:37:23 +0000 2017,None,None,None,Dublin
852500653188501504,'852500653188501504',andymoz78,"""RT @gingermarauder: @Mick_Lindores @andymoz78 @DavidLammy Those were based on large numbers of people being wrong, opinions won't make Brex?""",Thu Apr 13 12:36:09 +0000 2017,None,None,None,Planet Earth
852499843624947712,'852499843624947712',Brian565656,'@Brittania03 Any chance you might also Brexit UEFA &amp;t we wont have to witness the louts who travel across Europe va? https://t.co/s3pK1EbhNn',Thu Apr 13 12:32:56 +0000 2017,None,None,None,Dublin 
852499719553265665,'852499719553265665',IMPACTTU,'Former IMPACT general secretary Peter McLoone listening intently to our #brexit panel discussion #hardcheese https://t.co/wtOtA7YUFd',Thu Apr 13 12:32:26 +0000 2017,None,None,None,Dublin
852499158674022400,'852499158674022400',charity_ni,'Brexit Engagement event: Department for Infrastructure https://t.co/DG5s7fMCdh #NInews',Thu Apr 13 12:30:12 +0000 2017,None,None,None,Northern Ireland
852498128200773633,'852498128200773633',briansammon,'@broadsheet_ie Spanish digital armada #Gibraltar #GibraltarIsOurs #brexit https://t.co/M4idy8AcSm',Thu Apr 13 12:26:07 +0000 2017,None,None,None,"Dublin, Ireland"
852497913381085185,'852497913381085185',Greatfoodtweet,'Our Brexit-driven disregard for Ireland is perilous https://t.co/dxRarzyb3M',Thu Apr 13 12:25:15 +0000 2017,None,None,None,"Dublin, Ireland"
852497912777125888,'852497912777125888',stokesofdublin,"""RT @IMPACTTU: .@irishcongress gen sec Patricia King tells us that we can't accept job losses as an inevitable consequence of #Brexit #HardC?""",Thu Apr 13 12:25:15 +0000 2017,None,None,None,Dublin
852496993012387840,'852496993012387840',Jocser99,'Patricia King of @irishcongress -Extremely complex #brexit negotiation as Ireland has an interest in neither side being hammered #hardcheese',Thu Apr 13 12:21:36 +0000 2017,None,None,None,Dublin
852496959055286272,'852496959055286272',gingermarauder,"""@Mick_Lindores @andymoz78 @DavidLammy Those were based on large numbers of people being wrong, opinions won't make? https://t.co/8bRidRQShY""",Thu Apr 13 12:21:28 +0000 2017,None,None,None,Belfast
852496544565780480,'852496544565780480',cathyby,'Brexit: the Irish will suffer https://t.co/UlMpYHcjRH via @denismcshane in @prospect_uk',Thu Apr 13 12:19:49 +0000 2017,None,None,None,"Kildare, Ireland"
852496223319859200,'852496223319859200',IMPACTSligo,"""Update on IMPACT's BREXIT conference https://t.co/hOyIcec4JY""",Thu Apr 13 12:18:32 +0000 2017,None,None,None,"Sligo, Ireland"
852496002649137152,'852496002649137152',cathyby,'Farm budget could be ?slashed? in Northern Ireland post-Brexit says Neil Parish MP https://t.co/PhQJQvx6dU #agriland',Thu Apr 13 12:17:40 +0000 2017,None,None,None,"Kildare, Ireland"
852495819076980737,'852495819076980737',RhondaUnion,"""RT @IMPACTTU: .@irishcongress gen sec Patricia King tells us that we can't accept job losses as an inevitable consequence of #Brexit #HardC?""",Thu Apr 13 12:16:56 +0000 2017,None,None,None,Dublin 
852495819076980737,'852495819076980737',RhondaUnion,"""RT @IMPACTTU: .@irishcongress gen sec Patricia King tells us that we can't accept job losses as an inevitable consequence of #Brexit #HardC?""",Thu Apr 13 12:16:56 +0000 2017,None,None,None,Dublin 
852495020779294722,'852495020779294722',PaidiCole,'RT @stokesofdublin: Gerry McCormack of @SIPTU says social dialogue structures needed so that workers are consulted on Brexit challenge. #ha?',Thu Apr 13 12:13:46 +0000 2017,None,None,None,None
852494792676134913,'852494792676134913',NIC_ICTU,"""RT @IMPACTTU: .@irishcongress gen sec Patricia King tells us that we can't accept job losses as an inevitable consequence of #Brexit #HardC?""",Thu Apr 13 12:12:51 +0000 2017,None,None,None,Northern Ireland
852494651949035520,'852494651949035520',cathyby,'Northern Ireland farm incomes plunge ?10k in a year and Brexit is still to come https://t.co/ulM0mNWFzU via @Independent_ie',Thu Apr 13 12:12:18 +0000 2017,None,None,None,"Kildare, Ireland"
852494402891198464,'852494402891198464',cathyby,'Northern Ireland firm Dunbia denies plan to transfer work to Britain over Brexit fears https://t.co/WpucpgtKbr via @BelTel',Thu Apr 13 12:11:18 +0000 2017,None,None,None,"Kildare, Ireland"
852494044177588225,'852494044177588225',cathyby,'Dairygold: Brexit is a gigantic threat to agri-business and rural Ireland: https://t.co/DhSK7jd98G  via @IrishExaminer',Thu Apr 13 12:09:53 +0000 2017,None,None,None,"Kildare, Ireland"
852493973910429696,'852493973910429696',CAIS_Irish,"""RT @MaryCMurphy: Join us for the @IACESInfo 2017 Annual Lecture with Scottish 'Brexit' Minister Michael Russell, 21 April @UCC | https://t.?""",Thu Apr 13 12:09:36 +0000 2017,None,None,None,Canada
852493963818827776,'852493963818827776',CateMcCurry,"""RT @newsmulg: Today's Dunbia story. Firm says it has no plans to move from NI... but hasn't answered the question it was asked https://t.co?""",Thu Apr 13 12:09:34 +0000 2017,None,None,None,Tyrone/Belfast
852493260958429184,'852493260958429184',Jocser99,"""RT @IMPACTTU: .@irishcongress gen sec Patricia King tells us that we can't accept job losses as an inevitable consequence of #Brexit #HardC?""",Thu Apr 13 12:06:46 +0000 2017,None,None,None,Dublin
852493177043001345,'852493177043001345',hospitality_irl,"""Brexit Impact On Irish Dairy A 'Frightening And Appalling Vista': @Dairygold_IE - https://t.co/QNAib7aBs5 https://t.co/Pm1r70zcE3""",Thu Apr 13 12:06:26 +0000 2017,None,None,None,"Dublin, Ireland"
852493001947533314,'852493001947533314',PaidiCole,"""RT @IMPACTTU: .@irishcongress gen sec Patricia King tells us that we can't accept job losses as an inevitable consequence of #Brexit #HardC?""",Thu Apr 13 12:05:44 +0000 2017,None,None,None,None
852492946062671872,'852492946062671872',IMPACTTU,""".@irishcongress gen sec Patricia King tells us that we can't accept job losses as an inevitable consequence of? https://t.co/Prqg2XjTMp""",Thu Apr 13 12:05:31 +0000 2017,None,None,None,Dublin
852492926609436672,'852492926609436672',ibec_irl,'RT @IMPACTTU: Paul Kelly of @ibec_irl reminds us that most of the agri-food impact of #Brexit will be felt beyond the M50 #HardCheese https?',Thu Apr 13 12:05:26 +0000 2017,None,None,None,Ireland and Brussels
852492897865936897,'852492897865936897',gaviiins,'Heard yer da is out celebrating because he thinks brexit means the chocolate will now go on top of the digestive',Thu Apr 13 12:05:20 +0000 2017,None,None,None,Dublin
852492839300853764,'852492839300853764',ACCORDin_6,'#Brexit is a gigantic threat to agri-business: https://t.co/4KiJB3frgM #farming #agriculture #export',Thu Apr 13 12:05:06 +0000 2017,None,None,None,"Dublin City, Ireland"
852492796544077827,'852492796544077827',abbeybangor,"'Good news, should we blame BREXIT. https://t.co/JX5jJ2o8hn'",Thu Apr 13 12:04:55 +0000 2017,None,None,None,"Bangor, Northern Ireland, UK"
852492584287170560,'852492584287170560',June_cyj,"""So eu law lectures'd actually ended last week and the final class would be Brexit Conference which would be held 2 days, 11.5 hrs in total.""",Thu Apr 13 12:04:05 +0000 2017,None,None,None,"Dublin City, Ireland"
852492484202696706,'852492484202696706',Jocser99,'RT @IMPACTTU: Andy Pike describes how we must protect regulatory services in #Brexit preparations #HardCheese https://t.co/JuA99UtorZ',Thu Apr 13 12:03:41 +0000 2017,None,None,None,Dublin
852492334885289985,'852492334885289985',CommunityNI,'Brexit Engagement event: Department for Infrastructure https://t.co/riOP3OP9oi',Thu Apr 13 12:03:05 +0000 2017,None,None,None,"Belfast, N Ireland"
852492205386342400,'852492205386342400',orobin88,"""RT @McConnellDaniel: Heated exchanges in Dail during Brexit debate. Acting chair Eugene Murphy being given a torrid time by Sinn Fein's Pea?""",Thu Apr 13 12:02:34 +0000 2017,None,None,None,Ireland
852492008941924352,'852492008941924352',arnold_gettings,'@scotpolitik @joffswag @brexit_fact @VeroVero777 @City_Livery_SM @Kishan_Devani @acgrayling @KailashChandOBE? https://t.co/WuYK4mb5HL',Thu Apr 13 12:01:48 +0000 2017,None,None,None,None
852491960535457793,'852491960535457793',AnFuiseog,"'@orobin88 @PearseDoherty @conwaywalsh gave apologies at start, at #brexit meeting with Taoiseach. @PearseDoherty? https://t.co/DI1O1NxFcv'",Thu Apr 13 12:01:36 +0000 2017,None,None,None,None
852491613905530881,'852491613905530881',SeidmanCo,'https://t.co/KYKAEPnyKL',Thu Apr 13 12:00:13 +0000 2017,None,None,None,"Dublin, Ireland"
